timestamp_dataOut;dataOut;sampleOut;trigData
1735868005824;5020;503;0
1735868005825;5020;503;0
1735868005826;5020;503;0
1735868005826;5020;503;0
1735868005827;5020;503;0
1735868005827;5020;503;0
1735868005828;5020;503;0
1735868005829;5020;503;0
1735868005829;5020;503;0
1735868005830;5020;503;0
1735868005831;5020;503;0
1735868005831;5020;503;0
1735868005832;5020;503;0
1735868005833;5020;503;0
1735868005834;5020;503;0
1735868005834;5020;503;0
1735868005836;5020;503;1
1735868005836;5020;503;1
1735868005837;5020;503;1
1735868005838;5020;503;1
1735868005839;5020;503;1
1735868005839;5020;503;1
1735868005840;5020;503;1
1735868005841;5020;503;1
1735868005841;5020;503;1
1735868005842;5020;503;1
1735868005842;5020;503;1
1735868005843;5020;503;1
1735868005844;5020;503;1
1735868005844;5020;503;1
1735868005845;5020;503;1
1735868005846;5020;503;1
1735868005847;5020;503;1
1735868005848;5020;503;1
1735868005848;5020;503;1
1735868005849;5020;503;1
1735868005850;5020;503;1
1735868005850;5020;503;1
1735868005851;5020;503;1
1735868005852;5020;503;1
1735868005853;5020;503;1
1735868005853;5020;503;1
1735868005854;5020;503;1
1735868005855;5020;503;1
1735868005855;5020;503;1
1735868005856;5020;503;1
1735868005857;5020;503;1
1735868005857;5020;503;1
1735868005858;5020;503;1
1735868005859;5020;503;1
1735868005859;5020;503;1
1735868005860;5020;503;1
1735868005861;5020;503;1
1735868005862;5030;503;0
1735868005862;5030;504;0
1735868005863;5030;504;0
1735868005864;5030;504;0
1735868005864;5030;504;0
1735868005865;5030;504;0
1735868005866;5030;504;0
1735868005866;5030;504;0
1735868005867;5030;504;0
1735868005868;5030;504;0
1735868005869;5030;504;0
1735868005869;5030;504;0
1735868005870;5030;504;0
1735868005871;5030;504;0
1735868005872;5030;504;0
1735868005872;5030;504;0
1735868005873;5030;504;0
1735868005874;5030;504;0
1735868005874;5030;504;0
1735868005875;5030;504;0
1735868005876;5030;504;0
1735868005876;5030;504;0
1735868005877;5030;504;0
1735868005878;5030;504;0
1735868005878;5030;504;0
1735868005879;5030;504;0
1735868005880;5030;504;0
1735868005880;5030;504;0
1735868005881;5030;504;0
1735868005882;5030;504;0
1735868005883;5030;504;0
1735868005883;5030;504;0
1735868005884;5030;504;0
1735868005885;5030;504;0
1735868005886;5030;504;0
1735868005887;5030;504;0
1735868005888;5030;504;1
1735868005889;5030;504;1
1735868005890;5030;504;1
1735868005891;5030;504;1
1735868005891;5030;504;1
1735868005892;5030;504;1
1735868005893;5030;504;1
1735868005894;5030;504;1
1735868005894;5030;504;1
1735868005895;5030;504;1
1735868005896;5030;504;1
1735868005897;5030;504;1
1735868005897;5030;504;1
1735868005898;5030;504;1
1735868005899;5030;504;1
1735868005900;5030;504;1
1735868005900;5030;504;1
1735868005901;5030;504;1
1735868005902;5030;504;1
1735868005903;5030;504;1
1735868005903;5030;504;1
1735868005904;5030;504;1
1735868005905;5030;504;1
1735868005906;5030;504;1
1735868005907;5030;504;1
1735868005907;5030;504;1
1735868005908;5030;504;1
1735868005909;5030;504;1
1735868005910;5030;504;1
1735868005911;5030;504;1
1735868005911;5030;504;1
1735868005912;5030;504;1
1735868005913;5030;504;1
1735868005913;5030;504;1
1735868005914;5040;505;0
1735868005915;5040;505;0
1735868005915;5040;505;0
1735868005916;5040;505;0
1735868005917;5040;505;0
1735868005917;5040;505;0
1735868005918;5040;505;0
1735868005919;5040;505;0
1735868005919;5040;505;0
1735868005920;5040;505;0
1735868005921;5040;505;0
1735868005921;5040;505;0
1735868005922;5040;505;0
1735868005923;5040;505;0
1735868005924;5040;505;0
1735868005924;5040;505;0
1735868005925;5040;505;0
1735868005926;5040;505;0
1735868005926;5040;505;0
1735868005927;5040;505;0
1735868005928;5040;505;0
1735868005928;5040;505;0
1735868005929;5040;505;0
1735868005930;5040;505;0
1735868005931;5040;505;0
1735868005931;5040;505;0
1735868005932;5040;505;0
1735868005933;5040;505;0
1735868005933;5040;505;0
1735868005934;5040;505;0
1735868005935;5040;505;0
1735868005936;5040;505;0
1735868005936;5040;505;0
1735868005937;5040;505;0
1735868005938;5040;505;0
1735868005938;5040;505;0
1735868005939;5040;505;0
1735868005940;5040;505;1
1735868005940;5040;505;1
1735868005941;5040;505;1
1735868005942;5040;505;1
1735868005942;5040;505;1
1735868005943;5040;505;1
1735868005944;5040;505;1
1735868005944;5040;505;1
1735868005945;5040;505;1
1735868005947;5040;505;1
1735868005948;5040;505;1
1735868005948;5040;505;1
1735868005949;5040;505;1
1735868005950;5040;505;1
1735868005951;5040;505;1
1735868005951;5040;505;1
1735868005952;5040;505;1
1735868005953;5040;505;1
1735868005953;5040;505;1
1735868005954;5040;505;1
1735868005955;5040;505;1
1735868005956;5040;505;1
1735868005956;5040;505;1
1735868005957;5040;505;1
1735868005958;5040;505;1
1735868005958;5040;505;1
1735868005959;5040;505;1
1735868005960;5040;505;1
1735868005961;5040;505;1
1735868005961;5040;505;1
1735868005962;5040;505;1
1735868005963;5040;505;1
1735868005963;5040;505;1
1735868005964;5040;505;1
1735868005965;5040;505;1
1735868005965;5050;505;0
1735868005966;5050;506;0
1735868005967;5050;506;0
1735868005968;5050;506;0
1735868005968;5050;506;0
1735868005969;5050;506;0
1735868005970;5050;506;0
1735868005970;5050;506;0
1735868005971;5050;506;0
1735868005972;5050;506;0
1735868005972;5050;506;0
1735868005973;5050;506;0
1735868005974;5050;506;0
1735868005974;5050;506;0
1735868005975;5050;506;0
1735868005976;5050;506;0
1735868005976;5050;506;0
1735868005977;5050;506;0
1735868005977;5050;506;0
1735868005978;5050;506;0
1735868005979;5050;506;0
1735868005980;5050;506;0
1735868005980;5050;506;0
1735868005981;5050;506;0
1735868005982;5050;506;0
1735868005983;5050;506;0
1735868005983;5050;506;0
1735868005984;5050;506;0
1735868005985;5050;506;0
1735868005986;5050;506;0
1735868005987;5050;506;0
1735868005988;5050;506;0
1735868005989;5050;506;0
1735868005990;5050;506;0
1735868005991;5050;506;0
1735868005991;5050;506;0
1735868005992;5050;506;1
1735868005993;5050;506;1
1735868005993;5050;506;1
1735868005994;5050;506;1
1735868005995;5050;506;1
1735868005995;5050;506;1
1735868005996;5050;506;1
1735868005997;5050;506;1
1735868005997;5050;506;1
1735868005998;5050;506;1
1735868005999;5050;506;1
1735868006000;5050;506;1
1735868006001;5050;506;1
1735868006002;5050;506;1
1735868006002;5050;506;1
1735868006003;5050;506;1
1735868006004;5050;506;1
1735868006005;5050;506;1
1735868006005;5050;506;1
1735868006006;5050;506;1
1735868006007;5050;506;1
1735868006008;5050;506;1
1735868006008;5050;506;1
1735868006009;5050;506;1
1735868006010;5050;506;1
1735868006010;5050;506;1
1735868006011;5050;506;1
1735868006012;5050;506;1
1735868006012;5050;506;1
1735868006013;5050;506;1
1735868006014;5050;506;1
1735868006014;5050;506;1
1735868006015;5050;506;1
1735868006016;5050;506;1
1735868006017;5050;506;1
1735868006017;5050;506;1
1735868006018;5060;507;0
1735868006019;5060;507;0
1735868006019;5060;507;0
1735868006020;5060;507;0
1735868006021;5060;507;0
1735868006022;5060;507;0
1735868006022;5060;507;0
1735868006023;5060;507;0
1735868006024;5060;507;0
1735868006024;5060;507;0
1735868006025;5060;507;0
1735868006026;5060;507;0
1735868006026;5060;507;0
1735868006027;5060;507;0
1735868006028;5060;507;0
1735868006029;5060;507;0
1735868006029;5060;507;0
1735868006030;5060;507;0
1735868006031;5060;507;0
1735868006031;5060;507;0
1735868006032;5060;507;0
1735868006033;5060;507;0
1735868006033;5060;507;0
1735868006034;5060;507;0
1735868006035;5060;507;0
1735868006036;5060;507;0
1735868006037;5060;507;0
1735868006037;5060;507;0
1735868006038;5060;507;0
1735868006039;5060;507;0
1735868006039;5060;507;0
1735868006040;5060;507;0
1735868006041;5060;507;0
1735868006041;5060;507;0
1735868006042;5060;507;0
1735868006043;5060;507;0
1735868006044;5060;507;1
1735868006044;5060;507;1
1735868006045;5060;507;1
1735868006046;5060;507;1
1735868006047;5060;507;1
1735868006048;5060;507;1
1735868006048;5060;507;1
1735868006049;5060;507;1
1735868006050;5060;507;1
1735868006050;5060;507;1
1735868006051;5060;507;1
1735868006052;5060;507;1
1735868006052;5060;507;1
1735868006053;5060;507;1
1735868006054;5060;507;1
1735868006054;5060;507;1
1735868006055;5060;507;1
1735868006056;5060;507;1
1735868006056;5060;507;1
1735868006057;5060;507;1
1735868006058;5060;507;1
1735868006059;5060;507;1
1735868006059;5060;507;1
1735868006060;5060;507;1
1735868006061;5060;507;1
1735868006061;5060;507;1
1735868006062;5060;507;1
1735868006063;5060;507;1
1735868006063;5060;507;1
1735868006064;5060;507;1
1735868006065;5060;507;1
1735868006065;5060;507;1
1735868006066;5060;507;1
1735868006067;5060;507;1
1735868006067;5060;507;1
1735868006068;5060;507;1
1735868006069;5060;507;1
1735868006069;5060;507;1
1735868006070;5070;508;0
1735868006071;5070;508;0
1735868006071;5070;508;0
1735868006072;5070;508;0
1735868006073;5070;508;0
1735868006073;5070;508;0
1735868006074;5070;508;0
1735868006075;5070;508;0
1735868006076;5070;508;0
1735868006076;5070;508;0
1735868006077;5070;508;0
1735868006078;5070;508;0
1735868006078;5070;508;0
1735868006079;5070;508;0
1735868006080;5070;508;0
1735868006080;5070;508;0
1735868006081;5070;508;0
1735868006082;5070;508;0
1735868006082;5070;508;0
1735868006083;5070;508;0
1735868006084;5070;508;0
1735868006085;5070;508;0
1735868006086;5070;508;0
1735868006088;5070;508;0
1735868006089;5070;508;0
1735868006090;5070;508;0
1735868006091;5070;508;0
1735868006092;5070;508;0
1735868006093;5070;508;0
1735868006094;5070;508;0
1735868006094;5070;508;0
1735868006095;5070;508;0
1735868006096;5070;508;1
1735868006097;5070;508;1
1735868006097;5070;508;1
1735868006098;5070;508;1
1735868006099;5070;508;1
1735868006099;5070;508;1
1735868006100;5070;508;1
1735868006101;5070;508;1
1735868006102;5070;508;1
1735868006103;5070;508;1
1735868006103;5070;508;1
1735868006104;5070;508;1
1735868006105;5070;508;1
1735868006105;5070;508;1
1735868006106;5070;508;1
1735868006107;5070;508;1
1735868006108;5070;508;1
1735868006108;5070;508;1
1735868006109;5070;508;1
1735868006110;5070;508;1
1735868006111;5070;508;1
1735868006111;5070;508;1
1735868006112;5070;508;1
1735868006113;5070;508;1
1735868006113;5070;508;1
1735868006114;5070;508;1
1735868006115;5070;508;1
1735868006116;5070;508;1
1735868006116;5070;508;1
1735868006117;5070;508;1
1735868006118;5070;508;1
1735868006118;5070;508;1
1735868006119;5070;508;1
1735868006120;5070;508;1
1735868006120;5070;508;1
1735868006121;5070;508;1
1735868006122;5080;508;0
1735868006122;5080;509;0
1735868006123;5080;509;0
1735868006124;5080;509;0
1735868006125;5080;509;0
1735868006125;5080;509;0
1735868006126;5080;509;0
1735868006126;5080;509;0
1735868006127;5080;509;0
1735868006128;5080;509;0
1735868006128;5080;509;0
1735868006129;5080;509;0
1735868006130;5080;509;0
1735868006131;5080;509;0
1735868006132;5080;509;0
1735868006132;5080;509;0
1735868006133;5080;509;0
1735868006134;5080;509;0
1735868006135;5080;509;0
1735868006136;5080;509;0
1735868006136;5080;509;0
1735868006137;5080;509;0
1735868006138;5080;509;0
1735868006138;5080;509;0
1735868006139;5080;509;0
1735868006140;5080;509;0
1735868006140;5080;509;0
1735868006141;5080;509;0
1735868006142;5080;509;0
1735868006142;5080;509;0
1735868006143;5080;509;0
1735868006144;5080;509;0
1735868006145;5080;509;0
1735868006146;5080;509;0
1735868006147;5080;509;0
1735868006148;5080;509;1
1735868006149;5080;509;1
1735868006149;5080;509;1
1735868006150;5080;509;1
1735868006151;5080;509;1
1735868006151;5080;509;1
1735868006152;5080;509;1
1735868006153;5080;509;1
1735868006153;5080;509;1
1735868006154;5080;509;1
1735868006155;5080;509;1
1735868006156;5080;509;1
1735868006156;5080;509;1
1735868006157;5080;509;1
1735868006158;5080;509;1
1735868006158;5080;509;1
1735868006159;5080;509;1
1735868006160;5080;509;1
1735868006160;5080;509;1
1735868006161;5080;509;1
1735868006162;5080;509;1
1735868006162;5080;509;1
1735868006163;5080;509;1
1735868006164;5080;509;1
1735868006164;5080;509;1
1735868006165;5080;509;1
1735868006166;5080;509;1
1735868006166;5080;509;1
1735868006167;5080;509;1
1735868006168;5080;509;1
1735868006169;5080;509;1
1735868006169;5080;509;1
1735868006170;5080;509;1
1735868006171;5080;509;1
1735868006171;5080;509;1
1735868006172;5080;509;1
1735868006173;5080;509;1
1735868006174;5090;510;0
1735868006174;5090;510;0
1735868006175;5090;510;0
1735868006176;5090;510;0
1735868006176;5090;510;0
1735868006177;5090;510;0
1735868006177;5090;510;0
1735868006178;5090;510;0
1735868006179;5090;510;0
1735868006179;5090;510;0
1735868006180;5090;510;0
1735868006181;5090;510;0
1735868006182;5090;510;0
1735868006182;5090;510;0
1735868006183;5090;510;0
1735868006184;5090;510;0
1735868006184;5090;510;0
1735868006186;5090;510;0
1735868006188;5090;510;0
1735868006189;5090;510;0
1735868006190;5090;510;0
1735868006191;5090;510;0
1735868006192;5090;510;0
1735868006192;5090;510;0
1735868006193;5090;510;0
1735868006194;5090;510;0
1735868006195;5090;510;0
1735868006195;5090;510;0
1735868006196;5090;510;0
1735868006197;5090;510;0
1735868006198;5090;510;0
1735868006198;5090;510;0
1735868006199;5090;510;0
1735868006200;5090;510;1
1735868006201;5090;510;1
1735868006201;5090;510;1
1735868006202;5090;510;1
1735868006203;5090;510;1
1735868006204;5090;510;1
1735868006204;5090;510;1
1735868006205;5090;510;1
1735868006206;5090;510;1
1735868006207;5090;510;1
1735868006207;5090;510;1
1735868006208;5090;510;1
1735868006209;5090;510;1
1735868006210;5090;510;1
1735868006210;5090;510;1
1735868006211;5090;510;1
1735868006212;5090;510;1
1735868006212;5090;510;1
1735868006213;5090;510;1
1735868006214;5090;510;1
1735868006214;5090;510;1
1735868006215;5090;510;1
1735868006216;5090;510;1
1735868006216;5090;510;1
1735868006217;5090;510;1
1735868006218;5090;510;1
1735868006218;5090;510;1
1735868006219;5090;510;1
1735868006220;5090;510;1
1735868006221;5090;510;1
1735868006221;5090;510;1
1735868006222;5090;510;1
1735868006223;5090;510;1
1735868006223;5090;510;1
1735868006224;5090;510;1
1735868006225;5090;510;1
1735868006226;5100;511;0
1735868006226;5100;511;0
1735868006227;5100;511;0
1735868006228;5100;511;0
1735868006228;5100;511;0
1735868006229;5100;511;0
1735868006230;5100;511;0
1735868006230;5100;511;0
1735868006231;5100;511;0
1735868006232;5100;511;0
1735868006233;5100;511;0
1735868006233;5100;511;0
1735868006234;5100;511;0
1735868006235;5100;511;0
1735868006236;5100;511;0
1735868006237;5100;511;0
1735868006237;5100;511;0
1735868006238;5100;511;0
1735868006239;5100;511;0
1735868006239;5100;511;0
1735868006240;5100;511;0
1735868006241;5100;511;0
1735868006241;5100;511;0
1735868006242;5100;511;0
1735868006243;5100;511;0
1735868006243;5100;511;0
1735868006244;5100;511;0
1735868006245;5100;511;0
1735868006246;5100;511;0
1735868006247;5100;511;0
1735868006247;5100;511;0
1735868006248;5100;511;0
1735868006249;5100;511;0
1735868006249;5100;511;0
1735868006250;5100;511;0
1735868006251;5100;511;0
1735868006251;5100;511;0
1735868006252;5100;511;1
1735868006253;5100;511;1
1735868006254;5100;511;1
1735868006254;5100;511;1
1735868006255;5100;511;1
1735868006256;5100;511;1
1735868006256;5100;511;1
1735868006257;5100;511;1
1735868006258;5100;511;1
1735868006259;5100;511;1
1735868006259;5100;511;1
1735868006260;5100;511;1
1735868006261;5100;511;1
1735868006261;5100;511;1
1735868006262;5100;511;1
1735868006263;5100;511;1
1735868006264;5100;511;1
1735868006264;5100;511;1
1735868006265;5100;511;1
1735868006266;5100;511;1
1735868006266;5100;511;1
1735868006267;5100;511;1
1735868006268;5100;511;1
1735868006268;5100;511;1
1735868006269;5100;511;1
1735868006270;5100;511;1
1735868006270;5100;511;1
1735868006271;5100;511;1
1735868006272;5100;511;1
1735868006272;5100;511;1
1735868006273;5100;511;1
1735868006274;5100;511;1
1735868006274;5100;511;1
1735868006275;5100;511;1
1735868006276;5100;511;1
1735868006276;5100;511;1
1735868006277;5100;511;1
1735868006278;5110;512;0
1735868006278;5110;512;0
1735868006279;5110;512;0
1735868006280;5110;512;0
1735868006280;5110;512;0
1735868006281;5110;512;0
1735868006282;5110;512;0
1735868006282;5110;512;0
1735868006283;5110;512;0
1735868006284;5110;512;0
1735868006284;5110;512;0
1735868006285;5110;512;0
1735868006286;5110;512;0
1735868006288;5110;512;0
1735868006289;5110;512;0
1735868006290;5110;512;0
1735868006290;5110;512;0
1735868006291;5110;512;0
1735868006292;5110;512;0
1735868006293;5110;512;0
1735868006293;5110;512;0
1735868006294;5110;512;0
1735868006295;5110;512;0
1735868006296;5110;512;0
1735868006297;5110;512;0
1735868006298;5110;512;0
1735868006298;5110;512;0
1735868006299;5110;512;0
1735868006300;5110;512;0
1735868006301;5110;512;0
1735868006302;5110;512;0
1735868006303;5110;512;0
1735868006304;5110;512;1
1735868006304;5110;512;1
1735868006305;5110;512;1
1735868006306;5110;512;1
1735868006306;5110;512;1
1735868006307;5110;512;1
1735868006308;5110;512;1
1735868006309;5110;512;1
1735868006310;5110;512;1
1735868006311;5110;512;1
1735868006311;5110;512;1
1735868006312;5110;512;1
1735868006312;5110;512;1
1735868006313;5110;512;1
1735868006314;5110;512;1
1735868006315;5110;512;1
1735868006315;5110;512;1
1735868006316;5110;512;1
1735868006317;5110;512;1
1735868006317;5110;512;1
1735868006318;5110;512;1
1735868006319;5110;512;1
1735868006319;5110;512;1
1735868006320;5110;512;1
1735868006321;5110;512;1
1735868006321;5110;512;1
1735868006322;5110;512;1
1735868006323;5110;512;1
1735868006324;5110;512;1
1735868006324;5110;512;1
1735868006325;5110;512;1
1735868006325;5110;512;1
1735868006326;5110;512;1
1735868006327;5110;512;1
1735868006328;5110;512;1
1735868006328;5110;512;1
1735868006329;5110;512;1
1735868006330;5120;513;0
1735868006330;5120;513;0
1735868006331;5120;513;0
1735868006332;5120;513;0
1735868006332;5120;513;0
1735868006333;5120;513;0
1735868006334;5120;513;0
1735868006335;5120;513;0
1735868006336;5120;513;0
1735868006337;5120;513;0
1735868006337;5120;513;0
1735868006338;5120;513;0
1735868006339;5120;513;0
1735868006339;5120;513;0
1735868006340;5120;513;0
1735868006341;5120;513;0
1735868006341;5120;513;0
1735868006342;5120;513;0
1735868006343;5120;513;0
1735868006343;5120;513;0
1735868006344;5120;513;0
1735868006345;5120;513;0
1735868006346;5120;513;0
1735868006346;5120;513;0
1735868006347;5120;513;0
1735868006348;5120;513;0
1735868006349;5120;513;0
1735868006349;5120;513;0
1735868006350;5120;513;0
1735868006351;5120;513;0
1735868006352;5120;513;0
1735868006352;5120;513;0
1735868006353;5120;513;0
1735868006354;5120;513;0
1735868006354;5120;513;0
1735868006355;5120;513;0
1735868006356;5120;513;1
1735868006356;5120;513;1
1735868006357;5120;513;1
1735868006358;5120;513;1
1735868006358;5120;513;1
1735868006359;5120;513;1
1735868006360;5120;513;1
1735868006360;5120;513;1
1735868006361;5120;513;1
1735868006362;5120;513;1
1735868006362;5120;513;1
1735868006363;5120;513;1
1735868006364;5120;513;1
1735868006364;5120;513;1
1735868006365;5120;513;1
1735868006365;5120;513;1
1735868006366;5120;513;1
1735868006367;5120;513;1
1735868006368;5120;513;1
1735868006368;5120;513;1
1735868006369;5120;513;1
1735868006370;5120;513;1
1735868006370;5120;513;1
1735868006371;5120;513;1
1735868006372;5120;513;1
1735868006372;5120;513;1
1735868006373;5120;513;1
1735868006374;5120;513;1
1735868006374;5120;513;1
1735868006375;5120;513;1
1735868006375;5120;513;1
1735868006376;5120;513;1
1735868006377;5120;513;1
1735868006377;5120;513;1
1735868006378;5120;513;1
1735868006379;5120;513;1
1735868006379;5120;513;1
1735868006380;5120;513;1
1735868006381;5120;513;1
1735868006382;5130;514;0
1735868006382;5130;514;0
1735868006383;5130;514;0
1735868006384;5130;514;0
1735868006384;5130;514;0
1735868006385;5130;514;0
1735868006386;5130;514;0
1735868006388;5130;514;0
1735868006389;5130;514;0
1735868006390;5130;514;0
1735868006391;5130;514;0
1735868006392;5130;514;0
1735868006392;5130;514;0
1735868006393;5130;514;0
1735868006394;5130;514;0
1735868006395;5130;514;0
1735868006395;5130;514;0
1735868006396;5130;514;0
1735868006397;5130;514;0
1735868006397;5130;514;0
1735868006398;5130;514;0
1735868006399;5130;514;0
1735868006400;5130;514;0
1735868006400;5130;514;0
1735868006401;5130;514;0
1735868006402;5130;514;0
1735868006403;5130;514;0
1735868006404;5130;514;0
1735868006404;5130;514;0
1735868006405;5130;514;0
1735868006406;5130;514;0
1735868006406;5130;514;0
1735868006408;5130;514;1
1735868006409;5130;514;1
1735868006410;5130;514;1
1735868006410;5130;514;1
1735868006411;5130;514;1
1735868006412;5130;514;1
1735868006413;5130;514;1
1735868006413;5130;514;1
1735868006414;5130;514;1
1735868006414;5130;514;1
1735868006415;5130;514;1
1735868006416;5130;514;1
1735868006416;5130;514;1
1735868006417;5130;514;1
1735868006418;5130;514;1
1735868006418;5130;514;1
1735868006419;5130;514;1
1735868006420;5130;514;1
1735868006421;5130;514;1
1735868006421;5130;514;1
1735868006422;5130;514;1
1735868006422;5130;514;1
1735868006423;5130;514;1
1735868006424;5130;514;1
1735868006425;5130;514;1
1735868006425;5130;514;1
1735868006426;5130;514;1
1735868006427;5130;514;1
1735868006427;5130;514;1
1735868006428;5130;514;1
1735868006429;5130;514;1
1735868006430;5130;514;1
1735868006431;5130;514;1
1735868006431;5130;514;1
1735868006432;5130;514;1
1735868006433;5130;514;1
1735868006433;5130;514;1
1735868006434;5140;515;0
1735868006435;5140;515;0
1735868006436;5140;515;0
1735868006436;5140;515;0
1735868006437;5140;515;0
1735868006438;5140;515;0
1735868006438;5140;515;0
1735868006439;5140;515;0
1735868006440;5140;515;0
1735868006440;5140;515;0
1735868006441;5140;515;0
1735868006442;5140;515;0
1735868006442;5140;515;0
1735868006443;5140;515;0
1735868006444;5140;515;0
1735868006445;5140;515;0
1735868006446;5140;515;0
1735868006447;5140;515;0
1735868006447;5140;515;0
1735868006448;5140;515;0
1735868006449;5140;515;0
1735868006450;5140;515;0
1735868006450;5140;515;0
1735868006451;5140;515;0
1735868006452;5140;515;0
1735868006452;5140;515;0
1735868006453;5140;515;0
1735868006454;5140;515;0
1735868006454;5140;515;0
1735868006455;5140;515;0
1735868006456;5140;515;0
1735868006456;5140;515;0
1735868006457;5140;515;0
1735868006458;5140;515;0
1735868006458;5140;515;0
1735868006459;5140;515;0
1735868006460;5140;515;1
1735868006461;5140;515;1
1735868006461;5140;515;1
1735868006462;5140;515;1
1735868006463;5140;515;1
1735868006464;5140;515;1
1735868006464;5140;515;1
1735868006465;5140;515;1
1735868006466;5140;515;1
1735868006466;5140;515;1
1735868006467;5140;515;1
1735868006468;5140;515;1
1735868006468;5140;515;1
1735868006469;5140;515;1
1735868006470;5140;515;1
1735868006471;5140;515;1
1735868006471;5140;515;1
1735868006472;5140;515;1
1735868006473;5140;515;1
1735868006474;5140;515;1
1735868006474;5140;515;1
1735868006475;5140;515;1
1735868006475;5140;515;1
1735868006476;5140;515;1
1735868006477;5140;515;1
1735868006477;5140;515;1
1735868006478;5140;515;1
1735868006479;5140;515;1
1735868006480;5140;515;1
1735868006480;5140;515;1
1735868006481;5140;515;1
1735868006482;5140;515;1
1735868006483;5140;515;1
1735868006483;5140;515;1
1735868006484;5140;515;1
1735868006485;5150;516;0
1735868006487;5150;516;0
1735868006488;5150;516;0
1735868006489;5150;516;0
1735868006489;5150;516;0
1735868006490;5150;516;0
1735868006491;5150;516;0
1735868006491;5150;516;0
1735868006492;5150;516;0
1735868006493;5150;516;0
1735868006493;5150;516;0
1735868006494;5150;516;0
1735868006495;5150;516;0
1735868006495;5150;516;0
1735868006496;5150;516;0
1735868006497;5150;516;0
1735868006498;5150;516;0
1735868006498;5150;516;0
1735868006499;5150;516;0
1735868006500;5150;516;0
1735868006501;5150;516;0
1735868006502;5150;516;0
1735868006503;5150;516;0
1735868006503;5150;516;0
1735868006504;5150;516;0
1735868006505;5150;516;0
1735868006505;5150;516;0
1735868006506;5150;516;0
1735868006507;5150;516;0
1735868006508;5150;516;0
1735868006508;5150;516;0
1735868006509;5150;516;0
1735868006510;5150;516;0
1735868006511;5150;516;0
1735868006511;5150;516;0
1735868006512;5150;516;1
1735868006513;5150;516;1
1735868006513;5150;516;1
1735868006514;5150;516;1
1735868006515;5150;516;1
1735868006515;5150;516;1
1735868006516;5150;516;1
1735868006517;5150;516;1
1735868006517;5150;516;1
1735868006518;5150;516;1
1735868006519;5150;516;1
1735868006520;5150;516;1
1735868006520;5150;516;1
1735868006521;5150;516;1
1735868006522;5150;516;1
1735868006523;5150;516;1
1735868006523;5150;516;1
1735868006524;5150;516;1
1735868006525;5150;516;1
1735868006526;5150;516;1
1735868006526;5150;516;1
1735868006527;5150;516;1
1735868006528;5150;516;1
1735868006528;5150;516;1
1735868006529;5150;516;1
1735868006530;5150;516;1
1735868006530;5150;516;1
1735868006531;5150;516;1
1735868006532;5150;516;1
1735868006532;5150;516;1
1735868006533;5150;516;1
1735868006534;5150;516;1
1735868006534;5150;516;1
1735868006536;5150;516;1
1735868006537;5150;516;1
1735868006537;5150;516;1
1735868006538;5160;517;0
1735868006539;5160;517;0
1735868006540;5160;517;0
1735868006540;5160;517;0
1735868006541;5160;517;0
1735868006542;5160;517;0
1735868006543;5160;517;0
1735868006543;5160;517;0
1735868006544;5160;517;0
1735868006545;5160;517;0
1735868006545;5160;517;0
1735868006546;5160;517;0
1735868006547;5160;517;0
1735868006548;5160;517;0
1735868006548;5160;517;0
1735868006549;5160;517;0
1735868006550;5160;517;0
1735868006550;5160;517;0
1735868006551;5160;517;0
1735868006552;5160;517;0
1735868006553;5160;517;0
1735868006553;5160;517;0
1735868006554;5160;517;0
1735868006555;5160;517;0
1735868006555;5160;517;0
1735868006556;5160;517;0
1735868006557;5160;517;0
1735868006557;5160;517;0
1735868006558;5160;517;0
1735868006559;5160;517;0
1735868006560;5160;517;0
1735868006560;5160;517;0
1735868006561;5160;517;0
1735868006562;5160;517;0
1735868006563;5160;517;0
1735868006563;5160;517;0
1735868006564;5160;517;1
1735868006565;5160;517;1
1735868006565;5160;517;1
1735868006566;5160;517;1
1735868006567;5160;517;1
1735868006567;5160;517;1
1735868006568;5160;517;1
1735868006569;5160;517;1
1735868006569;5160;517;1
1735868006570;5160;517;1
1735868006571;5160;517;1
1735868006572;5160;517;1
1735868006572;5160;517;1
1735868006573;5160;517;1
1735868006574;5160;517;1
1735868006575;5160;517;1
1735868006575;5160;517;1
1735868006576;5160;517;1
1735868006577;5160;517;1
1735868006578;5160;517;1
1735868006578;5160;517;1
1735868006579;5160;517;1
1735868006579;5160;517;1
1735868006580;5160;517;1
1735868006581;5160;517;1
1735868006581;5160;517;1
1735868006582;5160;517;1
1735868006583;5160;517;1
1735868006584;5160;517;1
1735868006584;5160;517;1
1735868006585;5160;517;1
1735868006586;5160;517;1
1735868006588;5160;517;1
1735868006588;5160;517;1
1735868006589;5160;517;1
1735868006590;5170;518;0
1735868006591;5170;518;0
1735868006591;5170;518;0
1735868006592;5170;518;0
1735868006593;5170;518;0
1735868006594;5170;518;0
1735868006595;5170;518;0
1735868006596;5170;518;0
1735868006596;5170;518;0
1735868006597;5170;518;0
1735868006598;5170;518;0
1735868006599;5170;518;0
1735868006599;5170;518;0
1735868006600;5170;518;0
1735868006601;5170;518;0
1735868006602;5170;518;0
1735868006602;5170;518;0
1735868006603;5170;518;0
1735868006604;5170;518;0
1735868006604;5170;518;0
1735868006605;5170;518;0
1735868006606;5170;518;0
1735868006606;5170;518;0
1735868006607;5170;518;0
1735868006608;5170;518;0
